id,supervoxel_id,composite_cell_type,super_class,cell_type,side,cluster,colours
720575941471139191,76071705504214539,DNpe028,descending,DNpe028,right,DN_14,#54B0A6
720575941496004475,76353180480370891,DNp58,descending,DNp58,right,DN_19,#658FC8
720575941602840510,75859637265932845,CvN2,descending,CvN2,right,DN_20,#EEB73C
720575941528375172,76353180547711708,DNge027,descending,DNge027,right,DN_23,#F07B35
720575941469716445,76001336759838254,DNg48,descending,DNg48,left,DN_07,#6A79B8
720575941511344338,76001336759702084,DNge056,descending,DNge056,left,DN_07,#6A79B8
720575941445677332,75930968082885977,DNge060,descending,DNge060,right,DN_07,#6A79B8
720575941499747490,76071705570887549,DNpe040,descending,DNpe040,right,DN_14,#54B0A6
720575941565497495,76142074315259119,DNge127,descending,DNge127,right,DN_11,#4FAA6F
720575941550050932,76423549291635416,DNc02,descending,DNc02,midline,DN_19,#658FC8
720575941503549931,76282811803854694,DNg71,descending,DNg71,right,DN_06,#51AD8B
720575941456506015,76282811736237812,DNg23,descending,DNg23,right,DN_07,#6A79B8
720575941495266247,76001336759695963,DNge067,descending,DNge067,right,DN_09,#7C378A
720575941494993790,76001336759650026,DNg44,descending,DNg44,right,DN_08,#5FA5D8
720575941514447097,76353180547742998,DNge033,descending,DNge033,right,DN_21,#4CA854
720575941452030330,76071705571003670,oviDNa_b,descending,oviDNa_b,left,DN_17,#7063A9
720575941502628695,76001336827036137,DNp15,descending,DNp15,right,DN_20,#EEB73C
720575941466873878,75930968083011131,DNge143,descending,DNge143,left,DN_21,#4CA854
720575941642129528,77196368326309345,CvN3,descending,CvN3,left,DN_20,#EEB73C
720575941475366715,76282811736497128,DNp67,descending,DNp67,right,DN_12,#59A846
720575941488845287,76353180480460892,DNg44,descending,DNg44,left,DN_08,#5FA5D8
720575941691031704,76282811736550063,DNg48,descending,DNg48,right,DN_07,#6A79B8
720575941480587394,75930968015582764,DNge013,descending,DNge013,right,DN_11,#4FAA6F
720575941467453462,76353180480454630,DNge065,descending,DNge065,left,DN_08,#5FA5D8
720575941607634285,76071705571019726,oviDNa_b,descending,oviDNa_b,left,DN_17,#7063A9
720575941567199790,76212442992611629,DNge101,descending,DNge101,right,DN_08,#5FA5D8
720575941564438935,76353180548103598,DNge004,descending,DNge004,left,DN_13,#764D99
720575941490687177,76001336759719809,DNge082,descending,DNge082,left,DN_22,#D0B43E
720575941513981433,76353180547644931,DNg26,descending,DNg26,right,DN_04,#95AE42
720575941589853950,76423549291625013,DNg26,descending,DNg26,right,DN_04,#95AE42
720575941514053699,76212442992781090,DNpe028,descending,DNpe028,left,DN_14,#54B0A6
720575941526954424,75155812184087904,CvN1-3,descending,CvN1-3,right,DN_20,#EEB73C
720575941622775292,76001336759587668,DNge173,descending,DNge173,right,DN_08,#5FA5D8
720575941534222770,76282811803819831,DNp15,descending,DNp15,left,DN_20,#EEB73C
720575941576064438,76142074247996194,DNge121,descending,DNge121,right,DN_16,#F39B38
720575941557413284,76282811804087706,DNge030,descending,DNge030,left,DN_03,#EF6B33
720575941518794668,76001336827239443,DNge106,descending,DNge106,right,DN_09,#7C378A
720575941459415878,76142074315075586,DNp36,descending,DNp36,left,DN_14,#54B0A6
720575941433415200,76071705504119745,DNp60,descending,DNp60,left,DN_12,#59A846
720575941573971855,76001336827081255,DNp22,descending,DNp22,right,DN_02,#B3B140
720575941651863829,76142074315130493,oviDNa_a,descending,oviDNa_a,left,DN_17,#7063A9
720575941450728314,76353180480471845,DNge067,descending,DNge067,left,DN_09,#7C378A
720575941507904641,76071705504105220,DNp37,descending,DNp37,right,DN_12,#59A846
720575941613418716,75930968083054000,DNge125,descending,DNge125,left,DN_21,#4CA854
720575941623911562,76071705504363601,DNg60,descending,DNg60,left,DN_08,#5FA5D8
720575941556990735,76353180480440089,DNge146,descending,DNge146,left,DN_09,#7C378A
720575941526992153,76142074248279080,DNpe049,descending,DNpe049,right,DN_16,#F39B38
720575941723188026,76282811736555925,DNge062,descending,DNge062,right,DN_09,#7C378A
720575941597457564,76422861828526134,ventral_longitudinal_2 CvN4,descending,ventral_longitudinal_2 CvN4,left,DN_20,#EEB73C
720575941453830637,76071705570946942,DNge123,descending,DNge123,left,DN_08,#5FA5D8
720575941644480200,75930968015441408,DNge051,descending,DNge051,left,DN_09,#7C378A
720575941555196929,76212443059532300,DNge123,descending,DNge123,right,DN_08,#5FA5D8
720575941639588127,76353180547824480,DNp33,descending,DNp33,left,DN_05,#EE5B32
720575941645135265,76001336759642051,DNde002,descending,DNde002,right,DN_08,#5FA5D8
720575941512496716,76001336759542531,DNde007,descending,DNde007,midline,DN_08,#5FA5D8
720575941536301288,76282811736745253,DNb02,descending,DNb02,right,DN_20,#EEB73C
720575941575445647,75930968015307632,DNg32,descending,DNg32,left,DN_06,#51AD8B
720575941407602479,75930968015524906,DNge022,descending,DNge022,left,DN_23,#F07B35
720575941581648761,76001336759567758,DNg54,descending,DNg54,left,DN_07,#6A79B8
720575941532176613,76142074315310411,DNpe035,descending,DNpe035,right,DN_19,#658FC8
720575941628867042,76001336827270788,DNg04,descending,DNg04,right,DN_06,#51AD8B
720575941508492417,76001336826792249,DNg71,descending,DNg71,left,DN_06,#51AD8B
720575941644578209,76353180547865646,DNg95,descending,DNg95,left,DN_04,#95AE42
720575941640075551,76001336759722980,DNge062,descending,DNge062,left,DN_09,#7C378A
720575941477013825,76282811804001770,DNg04,descending,DNg04,left,DN_06,#51AD8B
720575941542733573,76353180480448212,DNde003,descending,DNde003,left,DN_10,#77AB44
720575941522330871,76071705504337132,DNb02,descending,DNb02,left,DN_20,#EEB73C
720575941404748144,76282811803980637,DNge106,descending,DNge106,left,DN_09,#7C378A
720575941480251872,76001336759792699,DNg38,descending,DNg38,right,DN_09,#7C378A
720575941631060972,76001336759644702,DNg65,descending,DNg65,right,DN_22,#D0B43E
720575941447790356,75930968015439376,DNpe003,descending,DNpe003,right,DN_08,#5FA5D8
720575941543678213,76353180480471844,DNg17,descending,DNg17,right,DN_23,#F07B35
720575941548494113,76844799617665777,CvN7,descending,CvN7,left,DN_20,#EEB73C
720575941663518844,75930968015460225,DNge033,descending,DNge033,left,DN_21,#4CA854
720575941534435338,76282811803860261,DNp22,descending,DNp22,left,DN_02,#B3B140
720575941535000291,76282811804047556,DNg04,descending,DNg04,left,DN_06,#51AD8B
720575941688516364,76071705504231317,DNb02,descending,DNb02,left,DN_20,#EEB73C
720575941392371716,76142074315147303,DNp46,descending,DNp46,right,DN_15,#5AB5DD
720575941628231138,75930968015512449,DNg52,descending,DNg52,right,DN_12,#59A846
720575941450555214,76142074248246597,DNpe052,descending,DNpe052,left,DN_17,#7063A9
720575941614580437,76142074315048775,DNp24,descending,DNp24,right,DN_18,#57B2C1
720575941524522340,75155812184289601,CvN1-3,descending,CvN1-3,right,DN_20,#EEB73C
720575941468213725,76142074315070137,DNpe037,descending,DNpe037,left,DN_18,#57B2C1
720575941519246296,76001336759749461,DNge080,descending,DNge080,left,DN_09,#7C378A
720575941514358675,76212443059359870,DNg51,descending,DNg51,right,DN_05,#EE5B32
720575941632167611,76353180547642069,DNg73,descending,DNg73,right,DN_24,#F28B37
720575941574724361,76071705503773479,DNg23,descending,DNg23,left,DN_07,#6A79B8
720575941505415484,76282811736488305,DNde003,descending,DNde003,left,DN_10,#77AB44
720575941566487655,76001336759619774,DNge074,descending,DNge074,left,DN_12,#59A846
720575941447884820,76423549291629169,DNge013,descending,DNge013,left,DN_11,#4FAA6F
720575941574702184,76001336827207766,DNpe019,descending,DNpe019,right,DN_06,#51AD8B
720575941555504467,76071705571100118,DNge127,descending,DNge127,left,DN_11,#4FAA6F
720575941569105658,74944362219754743,DNge039,descending,DNge039,right,DN_23,#F07B35
720575941496697216,76001336827260068,DNp39,descending,DNp39,right,DN_08,#5FA5D8
720575941450595150,76001336759689994,DNde005,descending,DNde005,right,DN_08,#5FA5D8
720575941663480188,76001336759650048,DNge101,descending,DNge101,left,DN_08,#5FA5D8
720575941518404974,76142074315125050,DNpe039,descending,DNpe039,left,DN_14,#54B0A6
720575941528493700,76142074315344536,DNpe035,descending,DNpe035,left,DN_19,#658FC8
720575941553264211,77196368259241222,CvN1-3,descending,CvN1-3,left,DN_20,#EEB73C
720575941542867741,76212442992608747,DNp60,descending,DNp60,right,DN_12,#59A846
720575941428762249,75015005975921008,ventral_longitudinal_2 CvN4,descending,ventral_longitudinal_2 CvN4,right,DN_20,#EEB73C
720575941669801905,76353180480430350,DNg54,descending,DNg54,right,DN_07,#6A79B8
720575941564186007,76353180480557832,DNg52,descending,DNg52,left,DN_12,#59A846
720575941549951293,76353180547757520,DNge022,descending,DNge022,right,DN_23,#F07B35
720575941552017663,76282811736473920,DNge064,descending,DNge064,left,DN_13,#764D99
720575941408577327,76001336759731982,DNg62,descending,DNg62,left,DN_23,#F07B35
720575941428238255,75930968082434569,DNg26,descending,DNg26,left,DN_04,#95AE42
720575941612023142,76282811736567865,DNg38,descending,DNg38,left,DN_09,#7C378A
720575941548493857,77337105747338338,CvN1-3,descending,CvN1-3,left,DN_20,#EEB73C
720575941558807411,76353180547813532,DNge039,descending,DNge039,left,DN_23,#F07B35
720575941476852254,76282811736536479,DNg62,descending,DNg62,right,DN_23,#F07B35
720575941579777525,76353180480354691,DNde007,descending,DNde007,midline,DN_08,#5FA5D8
720575941624572042,75930968082894608,DNg61,descending,DNg61,right,DN_07,#6A79B8
720575941480797859,75930968082558795,DNge005,descending,DNge005,left,DN_19,#658FC8
720575941562404008,76212443059323421,DNge088,descending,DNge088,right,DN_02,#B3B140
720575941565285479,75930968015558786,DNge052,descending,DNge052,left,DN_12,#59A846
720575941601731769,76212443059538245,DNae006,descending,DNae006,left,DN_03,#EF6B33
720575941627163193,76142074248486536,CB0191,descending,CB0191,right,NA,NA
720575941602114494,76353180548142105,DNge070,descending,DNge070,right,DN_01,#F4AB3A
720575941438469676,76212442924925893,DNge121,descending,DNge121,left,DN_16,#F39B38
720575941431747086,75930968082508225,DNg73,descending,DNg73,left,DN_24,#F28B37
720575941670944935,77266737070187807,CvN1-3,descending,CvN1-3,left,DN_20,#EEB73C
720575941430069641,76001336826887453,DNge088,descending,DNge088,left,DN_02,#B3B140
720575941639763999,76001336760215644,DNg51,descending,DNg51,left,DN_05,#EE5B32
720575941554109668,76071705570864111,DNg51,descending,DNg51,left,DN_05,#EE5B32
720575941473558314,75930968082595169,DNge001,descending,DNge001,right,DN_23,#F07B35
720575941505242789,75930968015504452,DNg52,descending,DNg52,right,DN_12,#59A846
720575941540291789,76282811736519912,DNge074,descending,DNge074,right,DN_12,#59A846
720575941658613784,76353180547780268,DNge172,descending,DNge172,right,DN_19,#658FC8
720575941480917187,75930968015281173,DNge069,descending,DNge069,right,DN_09,#7C378A
720575941495998843,76353180547879703,DNg41,descending,DNg41,right,DN_20,#EEB73C
720575941525838617,76282811736158594,NA,descending,NA,left,NA,NA
720575941660948348,76212442992533407,DNg40,descending,DNg40,right,DN_14,#54B0A6
720575941629138470,76071705571138965,DNae004,descending,DNae004,right,DN_06,#51AD8B
720575941480490882,75930968082789571,DNge105,descending,DNge105,right,DN_09,#7C378A
720575941530152907,76212442992176005,DNx01,descending,DNx01,left,DN_14,#54B0A6
720575941474677825,76353180548016964,DNg89,descending,DNg89,right,DN_21,#4CA854
720575941484318605,76282811804059637,DNut053,descending,DNut053,left,NA,NA
720575941609437613,75859705918680392,CvN6,descending,CvN6,right,DN_20,#EEB73C
720575941631642860,76212443059592037,DNae004,descending,DNae004,left,DN_06,#51AD8B
720575941529824440,76142074315155692,DNpe034,descending,DNpe034,right,DN_18,#57B2C1
720575941390623382,75930968083101983,DNp20,descending,DNp20,right,DN_01,#F4AB3A
720575941432255959,76423549224498258,DNge052,descending,DNge052,right,DN_12,#59A846
720575941544264965,76001336827112191,DNpe014,descending,DNpe014,right,DN_05,#EE5B32
720575941590551592,76353180480370886,DNg107,descending,DNg107,right,DN_09,#7C378A
720575941481888707,75999481266724688,DNpe033,descending,DNpe033,right,DN_19,#658FC8
720575941453931059,76212443059287662,DNg42,descending,DNg42,right,DN_06,#51AD8B
720575941477590337,76001336759865359,DNp67,descending,DNp67,left,DN_12,#59A846
720575941411471983,75930968083088098,DNge030,descending,DNge030,right,DN_03,#EF6B33
720575941508147746,75155812251073466,CvN5,descending,CvN5,right,DN_20,#EEB73C
720575941691021720,76353180547979937,DNge018,descending,DNge018,right,DN_20,#EEB73C
720575941566180199,75930968082681196,DNge018,descending,DNge018,left,DN_20,#EEB73C
720575941687914223,76282811736631831,DNp37,descending,DNp37,left,DN_12,#59A846
720575941452756807,76001336759819957,DNge078,descending,DNge078,left,DN_23,#F07B35
720575941503769650,76353180480560528,DNg52,descending,DNg52,left,DN_12,#59A846
720575941564504832,76353180480471807,DNge077,descending,DNge077,right,DN_08,#5FA5D8
720575941598368924,76282811736508647,DNge174,descending,DNge174,left,DN_08,#5FA5D8
720575941645080481,76142074315437312,DNge137,descending,DNge137,left,DN_18,#57B2C1
720575941506196247,76353180548238043,DNp20,descending,DNp20,left,DN_01,#F4AB3A
720575941530295013,75930968082991019,DNge086,descending,DNge086,left,DN_20,#EEB73C
720575941543242757,76212442992735983,DNge096,descending,DNge096,right,DN_07,#6A79B8
720575941593505387,76353180548025849,DNge086,descending,DNge086,right,DN_20,#EEB73C
720575941666660595,76001336827001936,DNpe014,descending,DNpe014,right,DN_05,#EE5B32
720575941441178559,76142074315206462,DNpe046,descending,DNpe046,right,DN_17,#7063A9
720575941589986359,76071705504270938,DNge128,descending,DNge128,right,DN_09,#7C378A
720575941507062807,76001336759698938,DNg19,descending,DNg19,left,DN_11,#4FAA6F
720575941524167755,76071705570979167,DNpe047,descending,DNpe047,left,DN_18,#57B2C1
720575941534129330,75506693698000538,DNx01,descending,DNx01,right,DN_14,#54B0A6
720575941480780451,75930968015349873,DNg50,descending,DNg50,left,DN_04,#95AE42
720575941507049239,76071705504287493,DNge096,descending,DNge096,left,DN_07,#6A79B8
720575941559144174,75930968015378286,DNg76,descending,DNg76,left,DN_21,#4CA854
720575941652300561,76142074315344548,DNa07,descending,DNa07,left,DN_06,#51AD8B
720575941688250998,76282811736561840,DNg47,descending,DNg47,right,DN_08,#5FA5D8
720575941651859477,75930968015648191,DNg26,descending,DNg26,left,DN_04,#95AE42
720575941523099127,76001336827377850,DNg05_a,descending,DNg05_a,right,DN_06,#51AD8B
720575941539792220,76211618358478065,CvN6,descending,CvN6,left,DN_20,#EEB73C
720575941441247423,75930968015431328,DNg17,descending,DNg17,left,DN_23,#F07B35
720575941533548522,76212443059075448,DNg51,descending,DNg51,right,DN_05,#EE5B32
720575941555674340,76001336760082199,DNg41,descending,DNg41,left,DN_20,#EEB73C
720575941615280537,76142074315177984,DNpe047,descending,DNpe047,right,DN_18,#57B2C1
720575941480513154,76282811736705488,DNg106,descending,DNg106,left,DN_05,#EE5B32
720575941564144530,76142074315150073,DNpe034,descending,DNpe034,left,DN_18,#57B2C1
720575941413629585,76353180480432220,DNge080,descending,DNge080,right,DN_09,#7C378A
720575941598158121,76353180548103557,DNge001,descending,DNge001,left,DN_23,#F07B35
720575941588500279,76282811736550101,DNge076,descending,DNge076,right,DN_23,#F07B35
720575941515074883,76212443059370893,DNp39,descending,DNp39,left,DN_08,#5FA5D8
720575941526676045,76353180480540079,DNg50,descending,DNg50,right,DN_04,#95AE42
720575941565477174,76001336759687035,DNde003,descending,DNde003,right,DN_10,#77AB44
720575941544483252,75930968082759390,CvN1-3,descending,CvN1-3,right,DN_20,#EEB73C
720575941596602048,76071705571067640,DNae006,descending,DNae006,right,DN_03,#EF6B33
720575941573800968,76423549291693379,DNg61,descending,DNg61,left,DN_07,#6A79B8
720575941534731608,75930968082903265,DNg58,descending,DNg58,right,DN_24,#F28B37
720575941515241465,76142074315195049,DNpe046,descending,DNpe046,left,DN_17,#7063A9
720575941433031182,76071705436510595,DNge102,descending,DNge102,right,DN_15,#5AB5DD
720575941572414622,76001336827013808,DNpe019,descending,DNpe019,right,DN_06,#51AD8B
720575941493947006,76353180480480297,DNg46,descending,DNg46,right,DN_02,#B3B140
720575941515250522,76212443059630191,DNpe019,descending,DNpe019,left,DN_06,#51AD8B
720575941690766555,76071705504158257,DNge120,descending,DNge120,left,DN_15,#5AB5DD
720575941516800147,76353180548122689,DNge002,descending,DNge002,left,DN_21,#4CA854
720575941494853319,76071705504345017,DNb03,descending,DNb03,right,DN_20,#EEB73C
720575941507079703,76001336759792672,DNge064,descending,DNge064,right,DN_13,#764D99
720575941603720633,76212442924890879,DNg20,descending,DNg20,right,DN_22,#D0B43E
720575941551203646,76282811803526433,DNpe004,descending,DNpe004,left,DN_05,#EE5B32
720575941457562694,75015074695473998,CvN3,descending,CvN3,right,DN_20,#EEB73C
720575941531735269,76353180480734788,DNg72,descending,DNg72,right,DN_07,#6A79B8
720575941596431749,76282811803980586,DNpe004,descending,DNpe004,left,DN_05,#EE5B32
720575941535097578,75930968082706850,DNge012,descending,DNge012,right,DN_23,#F07B35
720575941485014338,75930968015427307,DNge012,descending,DNge012,NA,DN_23,#F07B35
720575941498488443,76212443059417219,DNpe019,descending,DNpe019,left,DN_06,#51AD8B
720575941413798033,76001336759650044,DNg64,descending,DNg64,right,DN_10,#77AB44
720575941538895741,76212443059648471,DNpe014,descending,DNpe014,left,DN_05,#EE5B32
720575941461236932,76071705503882901,DNg67,descending,DNg67,left,DN_16,#F39B38
720575941470254400,76212443059295890,DNa08,descending,DNa08,left,DN_04,#95AE42
720575941477326900,76353180480444202,DNg19,descending,DNg19,right,DN_11,#4FAA6F
720575941433654048,76001336827320244,DNge175,descending,DNge175,right,DN_06,#51AD8B
720575941575725928,76071705504062844,DNge130,descending,DNge130,left,DN_14,#54B0A6
720575941505767970,76071705436567088,DNg20,descending,DNg20,left,DN_22,#D0B43E
720575941678731197,76071705571006517,DNpe044,descending,DNpe044,left,DN_18,#57B2C1
720575941524210763,76001336759763910,DNg47,descending,DNg47,left,DN_08,#5FA5D8
720575941563171847,76353180547902124,DNge011,descending,DNge011,left,DN_23,#F07B35
720575941566764794,76282811736688579,DNg106,descending,DNg106,left,DN_05,#EE5B32
720575941451808583,76212442992660015,DNg64,descending,DNg64,left,DN_10,#77AB44
720575941415601692,76071705504454979,DNg42,descending,DNg42,left,DN_06,#51AD8B
720575941565091847,76071705504163834,DNge147,descending,DNge147,right,DN_08,#5FA5D8
720575941455715053,75859293064515047,CB0004,descending,CB0004,right,DN_21,#4CA854
720575941581721977,76212442992558882,DNg21,descending,DNg21,right,DN_23,#F07B35
720575941650178289,76212442992594241,DNg45,descending,DNg45,right,DN_12,#59A846
720575941506310821,76282811804015652,DNge175,descending,DNge175,left,DN_06,#51AD8B
720575941514963811,76492474256008533,CB0004,descending,CB0004,left,DN_21,#4CA854
720575941464557142,76212442992617493,DNge096,descending,DNge096,right,DN_07,#6A79B8
720575941513203665,76001336826809789,DNp41,descending,DNp41,right,DN_05,#EE5B32
720575941690964888,76212443059580409,DNpe014,descending,DNpe014,left,DN_05,#EE5B32
720575941468578571,76142074315233590,DNp24,descending,DNp24,left,DN_18,#57B2C1
720575941515579747,76353180548067548,DNge060,descending,DNge060,left,DN_07,#6A79B8
720575941626282634,76353180480595098,DNge034,descending,DNge034,right,DN_08,#5FA5D8
720575941532803160,75930968082718044,DNge144,descending,DNge144,right,DN_13,#764D99
720575941690788827,76001336759650023,DNge058,descending,DNge058,left,DN_08,#5FA5D8
720575941562059176,76001336827333067,DNg01,descending,DNg01,right,DN_06,#51AD8B
720575941663485564,76282811736494246,DNge078,descending,DNge078,right,DN_23,#F07B35
720575941481381117,76001336759778354,DNg45,descending,DNg45,left,DN_12,#59A846
720575941607564909,75930968015330851,DNge100,descending,DNge100,left,DN_09,#7C378A
720575941543684357,75930968015491611,DNg94,descending,DNg94,left,DN_02,#B3B140
720575941572407710,76353180547868495,DNge005,descending,DNge005,right,DN_19,#658FC8
720575941514787907,76282811736447264,DNge068,descending,DNge068,left,DN_07,#6A79B8
720575941632594592,76071705570944212,DNa07,descending,DNa07,right,DN_06,#51AD8B
720575941557388708,76212442992759346,DNb03,descending,DNb03,left,DN_20,#EEB73C
720575941630522850,76282811736505721,DNge069,descending,DNge069,left,DN_09,#7C378A
720575941496731042,76353180480574061,DNg72,descending,DNg72,right,DN_07,#6A79B8
720575941644058706,76142074315111629,DNpe044,descending,DNpe044,right,DN_18,#57B2C1
720575941573620744,76212442992744826,DNx02,descending,DNx02,left,DN_01,#F4AB3A
720575941507065111,76001336760308752,DNge145,descending,DNge145,left,DN_05,#EE5B32
720575941523790925,76071705504248176,DNg106,descending,DNg106,right,DN_05,#EE5B32
720575941477298996,76423549291605276,DNge144,descending,DNge144,left,DN_13,#764D99
720575941508147234,75647980673257515,CB0918,descending,CB0918,right,DN_20,#EEB73C
720575941563391383,76282811804012816,DNg82,descending,DNg82,left,DN_06,#51AD8B
720575941514817529,75930968015527043,DNg72,descending,DNg72,left,DN_07,#6A79B8
720575941602854841,76001336692331874,DNge081,descending,DNge081,right,DN_08,#5FA5D8
720575941408170799,76282811736382267,DNge102,descending,DNge102,left,DN_15,#5AB5DD
720575941474665514,76282811736719453,DNg106,descending,DNg106,left,DN_05,#EE5B32
720575941631315616,76212442992671937,DNge128,descending,DNge128,left,DN_09,#7C378A
720575941549506932,76071705504292900,DNb03,descending,DNb03,right,DN_20,#EEB73C
720575941435997984,76985193172359613,DNge034,descending,DNge034,left,DN_08,#5FA5D8
720575941399042851,76001336759552743,DNge077,descending,DNge077,left,DN_08,#5FA5D8
720575941627484454,76071705504425976,DNge145,descending,DNge145,left,DN_05,#EE5B32
720575941520735411,76001336759755356,DNge096,descending,DNge096,left,DN_07,#6A79B8
720575941575525992,76001336759647388,DNge068,descending,DNge068,right,DN_07,#6A79B8
720575941680648893,75930968082532930,DNge019,descending,DNge019,right,DN_23,#F07B35
720575941503528171,76001336827409361,DNg02_h,descending,DNg02_h,right,DN_04,#95AE42
720575941469757405,76071705504306389,DNg106,descending,DNg106,right,DN_05,#EE5B32
720575941574230523,76282811804053504,DNg02_d,descending,DNg02_d,left,DN_04,#95AE42
720575941412147345,76353180480476182,DNg94,descending,DNg94,right,DN_02,#B3B140
720575941523074295,76001336827125335,DNp16,descending,DNp16,right,DN_01,#F4AB3A
720575941492017790,77266737070100744,CvN1-3,descending,CvN1-3,left,DN_20,#EEB73C
720575941436095788,76282811870513734,DNge016,descending,DNge016,left,DN_03,#EF6B33
720575941521111223,76001336826718989,DNx02,descending,DNx02,right,DN_01,#F4AB3A
720575941513096012,75930968082928562,DNge070,descending,DNge070,left,DN_01,#F4AB3A
720575941533807082,76001336826915097,DNg11,descending,DNg11,left,DN_05,#EE5B32
720575941551515198,76142074315152786,DNpe033,descending,DNpe033,left,DN_19,#658FC8
720575941454869555,76001336759616940,DNg107,descending,DNg107,left,DN_09,#7C378A
720575941441974479,76282811870545606,DNg02_h,descending,DNg02_h,left,DN_04,#95AE42
720575941533506586,76282811736682800,DNg106,descending,DNg106,left,DN_05,#EE5B32
720575941504459458,76142074248066896,DNpe029,descending,DNpe029,right,DN_12,#59A846
720575941678242237,76282811804053520,DNg82,descending,DNg82,left,DN_06,#51AD8B
720575941545029225,76071705570997894,DNa08,descending,DNa08,right,DN_04,#95AE42
720575941654955737,76353180480421017,DNge058,descending,DNge058,right,DN_08,#5FA5D8
720575941565508759,76282811736349603,DNxl128,descending,DNxl128,left,DN_15,#5AB5DD
720575941536972018,76001336759886810,DNge045,descending,DNge045,right,DN_03,#EF6B33
720575941459905862,76071705504131087,DNg21,descending,DNg21,left,DN_23,#F07B35
720575941487659984,75930968083183154,DNge016,descending,DNge016,right,DN_03,#EF6B33
720575941609747430,75930968083230338,DNg05_b,descending,DNg05_b,right,DN_06,#51AD8B
720575941439567327,75930968082600726,DNge025,descending,DNge025,right,DN_23,#F07B35
720575941550401086,75930968082712480,DNge001,descending,DNge001,right,DN_23,#F07B35
720575941489083596,76001336827341714,DNg02_f,descending,DNg02_f,right,DN_04,#95AE42
720575941579616081,76282811803975486,DNp16,descending,DNp16,left,DN_01,#F4AB3A
720575941655117012,76282811803678077,DNg11,descending,DNg11,right,DN_05,#EE5B32
720575941438500370,76353180547979939,DNg58,descending,DNg58,left,DN_24,#F28B37
720575941624257532,76071705570917443,DNp41,descending,DNp41,right,DN_05,#EE5B32
720575941480054979,76001336826680750,DNg11,descending,DNg11,left,DN_05,#EE5B32
720575941602751934,75226180861291258,CvN1-3,descending,CvN1-3,right,DN_20,#EEB73C
720575941527644600,76142074248319714,DNg57,descending,DNg57,left,DN_16,#F39B38
720575941523079671,76071705504214561,DNg106,descending,DNg106,right,DN_05,#EE5B32
720575941590576424,76282811736733759,DNge091,descending,DNge091,right,DN_05,#EE5B32
720575941612374425,76353180480417268,DNge173,descending,DNge173,left,DN_08,#5FA5D8
720575941505410876,76001336759752459,DNge057,descending,DNge057,left,DN_07,#6A79B8
720575941611847142,76001336827358909,DNpe004,descending,DNpe004,right,DN_05,#EE5B32
720575941604585662,75577749704156034,DNg106,descending,DNg106,right,DN_05,#EE5B32
720575941468982795,75718418070033182,DNg106,descending,DNg106,right,DN_05,#EE5B32
720575941564402023,76001336760265697,DNg09,descending,DNg09,left,DN_20,#EEB73C
720575941495918665,76282811736682772,DNg106,descending,DNg106,left,DN_05,#EE5B32
720575941687421302,76001336760197696,DNg09,descending,DNg09,left,DN_20,#EEB73C
720575941584708486,76001336826680777,DNge113,descending,DNge113,left,DN_20,#EEB73C
720575941534892376,76282811736519942,DNge147,descending,DNge147,left,DN_08,#5FA5D8
720575941479563650,76212442992674874,DNge120,descending,DNge120,right,DN_15,#5AB5DD
720575941701672666,76282811736631813,DNge097,descending,DNge097,right,DN_02,#B3B140
720575941553985875,76282811870542801,DNg02_h,descending,DNg02_h,left,DN_04,#95AE42
720575941483554189,76282811804050490,DNge175,descending,DNge175,left,DN_06,#51AD8B
720575941442861482,76071705570901449,DNge113,descending,DNge113,left,DN_20,#EEB73C
720575941515134275,76001336826727738,DNx02,descending,DNx02,right,DN_01,#F4AB3A
720575941439029951,76282811870548696,DNg02_b,descending,DNg02_b,left,DN_04,#95AE42
720575941640419103,76353180547871228,DNge019,descending,DNge019,left,DN_23,#F07B35
720575941428164233,76001336759585161,DNge174,descending,DNge174,right,DN_08,#5FA5D8
720575941721640506,76001336759911267,DNg46,descending,DNg46,left,DN_02,#B3B140
720575941566232886,76353180547854807,DNge001,descending,DNge001,left,DN_23,#F07B35
720575941529744869,76212442992712464,DNg106,descending,DNg106,left,DN_05,#EE5B32
720575941350890544,75930418192571296,DNge110,descending,DNge110,left,DN_05,#EE5B32
720575941681032125,76001336827347852,DNg02_d,descending,DNg02_d,right,DN_04,#95AE42
720575941575807592,76212442992420079,DNge130,descending,DNge130,right,DN_14,#54B0A6
720575941505673566,76001336893829999,DNg82,descending,DNg82,right,DN_06,#51AD8B
720575941501989259,76001336893805710,DNg110,descending,DNg110,right,DN_03,#EF6B33
720575941545781948,76282811804012831,DNge105,descending,DNge105,left,DN_09,#7C378A
720575941568835834,76212442992797910,DNx02,descending,DNx02,left,DN_01,#F4AB3A
720575941400820515,76282811804063255,DNg110,descending,DNg110,left,DN_03,#EF6B33
720575941493928064,75930968082770380,NA,descending,NA,right,NA,NA
720575941508500609,76282811736318081,DNge081,descending,DNge081,left,DN_08,#5FA5D8
720575941623748042,76282811870573861,DNg02_f,descending,DNg02_f,left,DN_04,#95AE42
720575941503461867,76353180547885188,NA,descending,NA,left,NA,NA
720575941441643867,75930968083167187,DNg02_g,descending,DNg02_g,right,DN_04,#95AE42
720575941656710736,76282811736646145,DNge091,descending,DNge091,right,DN_05,#EE5B32
